Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","38","Sri Lanka","5312","Area harvested","27","Rice, paddy","2018","2018","ha","1040954","","Official data"
"QCL","Crops and livestock products","38","Sri Lanka","5312","Area harvested","836","Rubber, natural","2018","2018","ha","136875","","Official data"
"QCL","Crops and livestock products","38","Sri Lanka","5312","Area harvested","328","Seed cotton","2018","2018","ha","","M","Data not available"
"QCL","Crops and livestock products","38","Sri Lanka","5312","Area harvested","289","Sesame seed","2018","2018","ha","11873","","Official data"
"QCL","Crops and livestock products","38","Sri Lanka","5312","Area harvested","83","Sorghum","2018","2018","ha","85","","Official data"
"QCL","Crops and livestock products","38","Sri Lanka","5312","Area harvested","236","Soybeans","2018","2018","ha","1511","","Official data"
"QCL","Crops and livestock products","38","Sri Lanka","5312","Area harvested","723","Spices nes","2018","2018","ha","574","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","38","Sri Lanka","5312","Area harvested","156","Sugar cane","2018","2018","ha","15732","","Official data"
"QCL","Crops and livestock products","38","Sri Lanka","5312","Area harvested","122","Sweet potatoes","2018","2018","ha","4099","","Official data"
"QCL","Crops and livestock products","38","Sri Lanka","5312","Area harvested","667","Tea","2018","2018","ha","202540","","Official data"
"QCL","Crops and livestock products","38","Sri Lanka","5312","Area harvested","826","Tobacco, unmanufactured","2018","2018","ha","1338","","Official data"
"QCL","Crops and livestock products","38","Sri Lanka","5312","Area harvested","388","Tomatoes","2018","2018","ha","6712","","Official data"
"QCL","Crops and livestock products","38","Sri Lanka","5312","Area harvested","463","Vegetables, fresh nes","2018","2018","ha","6478","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","276","Sudan","5312","Area harvested","486","Bananas","2018","2018","ha","47000","","Official data"
"QCL","Crops and livestock products","276","Sudan","5312","Area harvested","44","Barley","2018","2018","ha","","M","Data not available"
"QCL","Crops and livestock products","276","Sudan","5312","Area harvested","176","Beans, dry","2018","2018","ha","3544","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","276","Sudan","5312","Area harvested","414","Beans, green","2018","2018","ha","62","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","276","Sudan","5312","Area harvested","181","Broad beans, horse beans, dry","2018","2018","ha","32386","","Official data"
"QCL","Crops and livestock products","276","Sudan","5312","Area harvested","358","Cabbages and other brassicas","2018","2018","ha","386","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","276","Sudan","5312","Area harvested","426","Carrots and turnips","2018","2018","ha","10950","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","276","Sudan","5312","Area harvested","125","Cassava","2018","2018","ha","","M","Data not available"
"QCL","Crops and livestock products","276","Sudan","5312","Area harvested","265","Castor oil seed","2018","2018","ha","2000","*","Unofficial figure"
"QCL","Crops and livestock products","276","Sudan","5312","Area harvested","393","Cauliflowers and broccoli","2018","2018","ha","37","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","276","Sudan","5312","Area harvested","191","Chick peas","2018","2018","ha","15766","","Official data"
"QCL","Crops and livestock products","276","Sudan","5312","Area harvested","689","Chillies and peppers, dry","2018","2018","ha","3104","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","276","Sudan","5312","Area harvested","401","Chillies and peppers, green","2018","2018","ha","6033","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","276","Sudan","5312","Area harvested","195","Cow peas, dry","2018","2018","ha","135332","","Official data"
"QCL","Crops and livestock products","276","Sudan","5312","Area harvested","397","Cucumbers and gherkins","2018","2018","ha","14469","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","276","Sudan","5312","Area harvested","577","Dates","2018","2018","ha","37000","","Official data"
"QCL","Crops and livestock products","276","Sudan","5312","Area harvested","399","Eggplants (aubergines)","2018","2018","ha","19350","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","276","Sudan","5312","Area harvested","619","Fruit, fresh nes","2018","2018","ha","51293","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","276","Sudan","5312","Area harvested","406","Garlic","2018","2018","ha","957","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","276","Sudan","5312","Area harvested","507","Grapefruit (inc. pomelos)","2018","2018","ha","22000","","Official data"
"QCL","Crops and livestock products","276","Sudan","5312","Area harvested","242","Groundnuts, with shell","2018","2018","ha","3064740","","Official data"
"QCL","Crops and livestock products","276","Sudan","5312","Area harvested","497","Lemons and limes","2018","2018","ha","32000","","Official data"
"QCL","Crops and livestock products","276","Sudan","5312","Area harvested","56","Maize","2018","2018","ha","30660","","Official data"
"QCL","Crops and livestock products","276","Sudan","5312","Area harvested","571","Mangoes, mangosteens, guavas","2018","2018","ha","32000","","Official data"
"QCL","Crops and livestock products","276","Sudan","5312","Area harvested","568","Melons, other (inc.cantaloupes)","2018","2018","ha","1702","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","276","Sudan","5312","Area harvested","299","Melonseed","2018","2018","ha","803880","","Official data"
"QCL","Crops and livestock products","276","Sudan","5312","Area harvested","79","Millet","2018","2018","ha","3752700","","Official data"
"QCL","Crops and livestock products","276","Sudan","5312","Area harvested","430","Okra","2018","2018","ha","28603","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","276","Sudan","5312","Area harvested","403","Onions, dry","2018","2018","ha","95103","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","276","Sudan","5312","Area harvested","402","Onions, shallots, green","2018","2018","ha","","M","Data not available"
"QCL","Crops and livestock products","276","Sudan","5312","Area harvested","490","Oranges","2018","2018","ha","20520","","Official data"
"QCL","Crops and livestock products","276","Sudan","5312","Area harvested","417","Peas, green","2018","2018","ha","","M","Data not available"
"QCL","Crops and livestock products","276","Sudan","5312","Area harvested","574","Pineapples","2018","2018","ha","849","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","276","Sudan","5312","Area harvested","116","Potatoes","2018","2018","ha","33206","","Official data"
"QCL","Crops and livestock products","276","Sudan","5312","Area harvested","211","Pulses nes","2018","2018","ha","102380","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","276","Sudan","5312","Area harvested","394","Pumpkins, squash and gourds","2018","2018","ha","2130","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","276","Sudan","5312","Area harvested","27","Rice, paddy","2018","2018","ha","11370","","Official data"
"QCL","Crops and livestock products","276","Sudan","5312","Area harvested","328","Seed cotton","2018","2018","ha","191940","","Official data"
"QCL","Crops and livestock products","276","Sudan","5312","Area harvested","289","Sesame seed","2018","2018","ha","3480960","","Official data"
"QCL","Crops and livestock products","276","Sudan","5312","Area harvested","83","Sorghum","2018","2018","ha","8045940","","Official data"
"QCL","Crops and livestock products","276","Sudan","5312","Area harvested","156","Sugar cane","2018","2018","ha","72800","","Official data"
"QCL","Crops and livestock products","276","Sudan","5312","Area harvested","267","Sunflower seed","2018","2018","ha","207900","","Official data"
"QCL","Crops and livestock products","276","Sudan","5312","Area harvested","122","Sweet potatoes","2018","2018","ha","24163","","Official data"
"QCL","Crops and livestock products","276","Sudan","5312","Area harvested","495","Tangerines, mandarins, clementines, satsumas","2018","2018","ha","","M","Data not available"
"QCL","Crops and livestock products","276","Sudan","5312","Area harvested","388","Tomatoes","2018","2018","ha","51334","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","276","Sudan","5312","Area harvested","463","Vegetables, fresh nes","2018","2018","ha","46581","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","276","Sudan","5312","Area harvested","567","Watermelons","2018","2018","ha","37700","F","FAO estimate"
"QCL","Crops and livestock products","276","Sudan","5312","Area harvested","15","Wheat","2018","2018","ha","286860","","Official data"
"QCL","Crops and livestock products","276","Sudan","5312","Area harvested","137","Yams","2018","2018","ha","80452","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","207","Suriname","5312","Area harvested","486","Bananas","2018","2018","ha","1730","","Official data"
"QCL","Crops and livestock products","207","Suriname","5312","Area harvested","414","Beans, green","2018","2018","ha","197","","Official data"
"QCL","Crops and livestock products","207","Suriname","5312","Area harvested","358","Cabbages and other brassicas","2018","2018","ha","56","","Official data"
